#sample: fastq file name.
#cell: cell identifier.
#score: binary score for Strand-seq library quality; 1=high; 0=low.
#comment: annotation of how library performed (as assessed by ADS).
#reads:  Filtered reads used for counting.
sample	cell	score	comments	reads
HVVTKAFXY_HG01505x02_19s004692-1-1	HG01505x02PE20470	1	pass	251818
HVVTKAFXY_HG01505x02_19s004692-1-1	HG01505x02PE20471	1	pass	1186357
HVVTKAFXY_HG01505x02_19s004692-1-1	HG01505x02PE20472	1	incompl_BrdU	1078318
HVVTKAFXY_HG01505x02_19s004692-1-1	HG01505x02PE20473	0	low_Q	64993
HVVTKAFXY_HG01505x02_19s004692-1-1	HG01505x02PE20474	1	pass	173359
HVVTKAFXY_HG01505x02_19s004692-1-1	HG01505x02PE20475	1	pass	349424
HVVTKAFXY_HG01505x02_19s004692-1-1	HG01505x02PE20476	1	pass	120881
HVVTKAFXY_HG01505x02_19s004692-1-1	HG01505x02PE20477	1	pass	181567
HVVTKAFXY_HG01505x02_19s004692-1-1	HG01505x02PE20478	1	pass	218468
HVVTKAFXY_HG01505x02_19s004692-1-1	HG01505x02PE20479	1	pass	169387
HVVTKAFXY_HG01505x02_19s004692-1-1	HG01505x02PE20480	1	pass	595572
HVVTKAFXY_HG01505x02_19s004692-1-1	HG01505x02PE20481	0	just_OK	56286
HVVTKAFXY_HG01505x02_19s004692-1-1	HG01505x02PE20483	1	pass	221419
HVVTKAFXY_HG01505x02_19s004692-1-1	HG01505x02PE20485	1	pass	304608
HVVTKAFXY_HG01505x02_19s004692-1-1	HG01505x02PE20486	0	low_cov	25656
HVVTKAFXY_HG01505x02_19s004692-1-1	HG01505x02PE20488	1	pass	618594
HVVTKAFXY_HG01505x02_19s004692-1-1	HG01505x02PE20489	0	low_cov	29804
HVVTKAFXY_HG01505x02_19s004692-1-1	HG01505x02PE20490	1	pass	170074
HVVTKAFXY_HG01505x02_19s004692-1-1	HG01505x02PE20492	1	low_cov	47361
HVVTKAFXY_HG01505x02_19s004692-1-1	HG01505x02PE20493	1	pass	237312
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20301	1	pass	357425
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20302	1	pass	438867
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20304	0	low_Q	26755
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20305	1	pass	348393
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20308	0	2x_BrdU	617185
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20309	1	pass	236417
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20310	1	pass	490742
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20312	0	low_Q	51942
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20313	1	pass	335165
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20314	1	pass	500855
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20315	1	pass	372134
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20316	0	2x_BrdU	244436
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20317	1	pass	380094
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20318	1	pass	236026
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20320	1	incompl_BrdU	365740
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20321	1	pass	355138
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20322	1	pass	465187
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20323	0	2x_BrdU	227575
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20325	1	2x_BrdU	286577
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20326	1	2x_BrdU	373724
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20328	1	low_Q	62511
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20329	1	pass	435386
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20330	0	low_Q	54326
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20333	1	pass	300899
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20334	1	pass	302730
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20336	0	low_Q	14550
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20337	1	pass	442491
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20339	1	unstable	424790
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20341	1	pass	351324
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20342	0	2x_BrdU	268651
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20344	0	low_Q	30263
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20345	1	pass	451836
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20346	1	pass	340647
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20347	1	pass	869213
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20348	1	bg	1134777
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20349	1	pass	460711
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20350	0	2x_BrdU	407617
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20352	0	2x_BrdU	451770
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20353	0	2x_BrdU	358059
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20354	1	incompl_BrdU	333338
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20358	1	pass	358826
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20360	1	pass	371109
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20361	1	pass	322535
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20363	0	low_Q	4318
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20364	1	unstable	366810
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20365	1	pass	421691
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20366	0	2x_BrdU	305094
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20368	1	pass	322329
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20369	1	pass	350095
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20370	1	pass	309450
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20371	0	low_Q	16167
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20372	1	bg	1022850
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20373	1	pass	368442
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20374	1	pass	294059
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20376	0	2x_BrdU	521988
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20378	0	2x_BrdU	348015
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20379	0	2x_BrdU	979813
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20381	1	pass	407483
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20382	1	pass	569736
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20384	1	2x_BrdU	497043
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20385	1	pass	458192
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20386	1	bg	410795
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20387	0	low_Q	16275
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20389	1	pass	481824
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20390	1	pass	482397
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20391	0	low_Q	47795
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20392	1	pass	342918
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20393	0	2x_BrdU	302632
HTV2WAFXY_HG01573x02_19s003956-1-1	HG01573x02PE20394	0	2x_BrdU	1204595
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20503	1	pass	291836
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20504	0	2x_BrdU	300745
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20505	1	2x_BrdU	554183
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20506	1	bg	502829
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20507	0	2x_BrdU	383470
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20508	1	pass	473509
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20509	1	pass	440819
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20511	1	pass	447844
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20512	1	pass	330744
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20513	1	pass	472528
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20514	1	pass	428681
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20515	0	2x_BrdU	395629
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20517	0	low_Q	66059
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20518	1	pass	361197
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20519	1	pass	339814
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20520	1	pass	260058
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20521	1	pass	364164
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20522	0	2x_BrdU	203563
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20524	0	2x_BrdU	410845
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20525	1	pass	407887
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20527	1	pass	426120
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20528	1	pass	270964
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20529	1	pass	349827
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20530	1	unstable	517438
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20531	1	pass	406186
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20532	1	pass	572030
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20534	0	2x_BrdU	249893
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20535	1	2x_BrdU	458846
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20536	1	just_OK	194126
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20538	1	pass	492472
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20539	1	pass	476368
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20540	1	pass	161202
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20541	0	low_Q	65672
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20544	1	pass	482905
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20545	1	pass	247890
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20546	1	pass	414110
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20548	1	pass	616843
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20550	1	pass	609424
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20551	1	pass	334399
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20552	0	low_cov	18814
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20553	0	2x_BrdU	332230
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20554	0	low_cov	11260
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20555	1	pass	474542
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20556	1	pass	556113
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20557	1	pass	379861
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20558	0	2x_BrdU	211774
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20559	1	2x_BrdU	391760
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20560	1	pass	465092
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20562	1	unstable	413305
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20563	0	2x_BrdU	230146
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20564	1	pass	695040
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20565	1	pass	248494
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20566	1	pass	325379
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20569	0	2x_BrdU	461743
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20570	1	pass	288116
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20571	1	pass	383178
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20573	1	incompl_BrdU	397653
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20574	0	2x_BrdU	460225
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20575	1	pass	574522
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20577	1	pass	408083
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20578	1	pass	450618
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20582	0	low_Q	185171
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20583	0	low_cov	31152
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20584	0	low_Q	157534
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20585	0	2x_BrdU	499651
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20586	1	just_OK	431546
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20587	1	pass	526287
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20588	1	pass	349385
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20589	1	pass	388377
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20590	1	pass	593413
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20592	1	unstable	498182
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20593	0	low_Q	262681
HWV7FAFXY_HG01596x02_19s004812-1-1	HG01596x02PE20595	1	pass	249208
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20501	1	pass	358630
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20502	1	pass	397970
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20505	1	pass	269573
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20506	0	low_cov	47213
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20507	1	pass	260562
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20511	1	pass	285921
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20512	1	pass	392565
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20513	1	pass	269015
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20514	0	low_Q	53416
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20515	1	pass	251498
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20518	1	pass	352492
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20519	1	pass	98264
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20520	1	pass	164781
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20521	1	pass	367819
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20526	1	pass	295474
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20527	1	pass	262855
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20531	1	pass	310023
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20533	1	pass	349307
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20534	1	pass	258696
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20535	1	pass	391620
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20536	1	pass	162791
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20537	1	pass	138443
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20539	1	pass	238253
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20541	1	unstable	242933
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20542	1	pass	350551
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20544	1	pass	290870
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20546	0	low_Q	22631
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20547	0	low_Q	95061
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20549	1	pass	261396
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20550	1	pass	348635
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20551	1	pass	247947
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20552	1	pass	322850
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20553	1	pass	195714
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20555	1	low_cov	140883
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20557	1	pass	246226
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20558	1	incompl_BrdU	355467
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20559	1	pass	330210
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20560	1	pass	287156
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20561	1	pass	277310
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20562	1	pass	618399
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20563	1	pass	380300
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20564	1	pass	435549
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20566	1	pass	302900
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20567	1	pass	306494
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20569	1	incompl_BrdU	294930
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20570	1	pass	281502
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20572	1	pass	665964
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20573	1	pass	200450
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20574	1	pass	366837
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20575	1	pass	380253
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20578	1	pass	317515
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20579	1	pass	609638
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20581	1	pass	264088
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20584	1	pass	361743
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20585	0	low_Q	89596
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20586	1	pass	396148
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20589	1	pass	228480
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20590	0	low_Q	222582
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20591	1	pass	466456
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20592	1	pass	333510
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20593	1	pass	217280
HVWVWAFXY_HG02011x02_19s004318-1-1	HG02011x02PE20594	1	pass	323952
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20401	1	pass	165464
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20402	0	low_Q	38754
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20406	1	pass	307983
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20407	0	2x_BrdU	137287
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20408	0	low_Q	43671
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20410	1	pass	123725
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20411	1	pass	322180
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20412	0	2x_BrdU	319554
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20413	1	pass	234855
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20414	1	pass	242077
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20415	1	pass	235806
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20417	1	pass	258737
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20419	1	pass	304759
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20420	1	pass	346784
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20421	1	pass	275086
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20422	1	pass	354597
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20423	1	pass	294002
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20424	1	pass	166270
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20425	0	low_Q	59450
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20426	1	low_Q	111738
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20427	1	2x_BrdU	186555
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20428	1	pass	96480
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20429	0	low_Q	14499
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20430	1	pass	271466
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20431	0	2x_BrdU	172929
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20432	1	pass	331743
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20434	1	low_Q	49591
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20435	1	pass	283302
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20436	1	low_Q	94749
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20437	1	pass	444601
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20438	0	low_Q	28893
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20440	1	pass	248393
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20441	1	pass	405548
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20442	1	low_Q	132771
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20443	0	low_Q	131588
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20445	0	low_Q	56896
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20447	1	pass	259422
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20448	0	low_Q	86469
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20449	1	pass	447614
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20450	0	2x_BrdU	248189
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20451	1	low_Q	118310
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20453	1	pass	333688
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20454	0	2x_BrdU	355239
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20455	0	low_Q	65181
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20456	1	pass	475602
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20458	0	low_Q	46810
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20459	0	low_Q	43783
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20460	1	pass	630307
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20461	1	pass	464625
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20463	1	pass	370904
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20464	1	pass	264555
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20465	1	2x_BrdU	413138
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20466	0	2x_BrdU	394291
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20467	1	pass	319176
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20468	1	pass	377398
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20469	1	pass	235599
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20470	1	pass	142545
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20471	0	2x_BrdU	254883
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20473	1	low_Q	142236
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20475	1	2x_BrdU	383228
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20476	1	unstable	416284
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20478	1	pass	180128
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20480	1	pass	565682
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20481	1	just_OK	175714
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20482	0	low_Q	61092
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20483	0	low_Q	44545
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20484	1	pass	336937
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20485	1	pass	407970
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20486	1	pass	260626
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20488	1	pass	245822
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20489	1	pass	345026
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20490	1	pass	362542
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20493	0	low_Q	48847
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20494	1	pass	308489
HVN3GAFXY_HG02018x01_19s004140-1-1	HG02018x01PE20495	0	low_Q	35173
HTN7CAFXY_HG02492x02_19s003809-1-1	HG02492x02PE20401	0	low_cov	20388
